collection_name,token_id,date,trades
Cool Cats,1820,7/9/21,2
Loot,1820,9/1/21,2
CrypToadz,1820,9/9/21,2
Mutant Ape Yacht Club,1820,11/14/21,4
Mutant Ape Yacht Club,1820,11/15/21,2
Azuki,1820,2/24/22,2
CrypToadz,1820,3/19/22,2
Azuki,1820,3/26/22,2
Cool Cats,1821,7/7/21,2
Mutant Ape Yacht Club,1821,8/29/21,4
Mutant Ape Yacht Club,1821,1/29/22,2
Bored Ape Kennel Club,1821,3/13/22,2
Bored Ape Yacht Club,1822,6/7/21,2
Bored Ape Kennel Club,1822,8/3/21,2
Doodles,1822,10/20/21,2
Bored Ape Kennel Club,1822,3/20/22,2
Cryptopunks,1823,4/20/21,2
CrypToadz,1823,9/9/21,2
CrypToadz,1823,9/14/21,2
Bored Ape Yacht Club,1823,10/6/21,2
Bored Ape Kennel Club,1823,1/2/22,2
Doodles,1823,3/26/22,2
Cryptopunks,1824,2/13/21,2
Cool Cats,1824,7/7/21,3
Cool Cats,1824,7/15/21,2
CrypToadz,1824,9/9/21,2
Mutant Ape Yacht Club,1824,10/9/21,2
Bored Ape Kennel Club,1824,2/20/22,4
World of Women,1824,3/28/22,3
Cool Cats,1825,7/7/21,4
Bored Ape Kennel Club,1825,7/15/21,2
Cool Cats,1825,8/24/21,2
Bored Ape Yacht Club,1825,8/29/21,2
CrypToadz,1825,9/15/21,2
Cool Cats,1825,9/20/21,2
CrypToadz,1825,1/13/22,2
Cool Cats,1825,2/1/22,2
World of Women,1825,3/27/22,2
Cool Cats,1826,7/7/21,2
Bored Ape Kennel Club,1826,7/18/21,2
CrypToadz,1826,10/14/21,2
CrypToadz,1826,12/11/21,2
CloneX,1826,12/12/21,2
Doodles,1826,12/21/21,3
Doodles,1826,1/4/22,3
Doodles,1826,1/5/22,2
Azuki,1826,3/5/22,3
CrypToadz,1827,9/18/21,2
CrypToadz,1827,9/30/21,2
Bored Ape Yacht Club,1827,1/9/22,2
Doodles,1827,3/1/22,3
Bored Ape Kennel Club,1827,3/25/22,2
Cryptopunks,1828,8/8/21,2
CrypToadz,1828,9/9/21,2
Cryptopunks,1828,1/30/22,3
dotdotdots,1828,1/31/22,2
CrypToadz,1828,2/1/22,18
dotdotdots,1828,2/2/22,5
dotdotdots,1828,2/17/22,2
Doodles,1828,3/4/22,2
CrypToadz,1828,3/16/22,2
CrypToadz,1828,3/25/22,2
Bored Ape Kennel Club,1829,6/20/21,2
Mutant Ape Yacht Club,1829,8/29/21,2
dotdotdots,1829,9/3/21,2
CrypToadz,1829,9/9/21,3
Cryptopunks,1830,10/3/20,2
Cool Cats,1830,8/13/21,2
Mutant Ape Yacht Club,1830,11/17/21,2
Loot,1830,1/13/22,5
Cryptopunks,1830,1/21/22,2
Mutant Ape Yacht Club,1830,1/26/22,2
Cool Cats,1831,7/7/21,2
Bored Ape Kennel Club,1831,7/11/21,2
Bored Ape Kennel Club,1831,7/18/21,3
dotdotdots,1831,9/3/21,2
CrypToadz,1831,9/9/21,2
CrypToadz,1831,10/9/21,2
Doodles,1831,3/1/22,4
Doodles,1831,3/14/22,2
Bored Ape Yacht Club,1832,6/16/21,2
Bored Ape Yacht Club,1832,7/12/21,2
Bored Ape Kennel Club,1832,8/29/21,4
Doodles,1832,10/18/21,2
CloneX,1832,12/12/21,3
Azuki,1832,2/4/22,2
Doodles,1832,3/9/22,2
Doodles,1832,3/10/22,2
Bored Ape Kennel Club,1832,3/17/22,2
Cryptopunks,1833,11/23/20,2
Cool Cats,1833,7/20/21,2
CrypToadz,1833,10/2/21,2
Bored Ape Yacht Club,1833,12/20/21,2
Bored Ape Kennel Club,1833,12/27/21,2
Bored Ape Kennel Club,1833,1/14/22,2
Doodles,1833,3/1/22,2
Bored Ape Kennel Club,1834,6/19/21,2
Cryptopunks,1834,8/23/21,2
Mutant Ape Yacht Club,1834,9/1/21,2
CrypToadz,1834,9/9/21,2
Azuki,1834,1/22/22,2
Doodles,1834,3/1/22,2
Azuki,1834,3/15/22,2
Cool Cats,1835,7/17/21,2
Cool Cats,1835,8/13/21,2
Loot,1835,9/7/21,2
Bored Ape Yacht Club,1835,10/24/21,3
Bored Ape Yacht Club,1835,11/7/21,2
Cool Cats,1835,12/31/21,2
Meebits,1835,1/24/22,2
Meebits,1835,1/31/22,2
Azuki,1835,2/23/22,2
Bored Ape Yacht Club,1835,3/20/22,2
Bored Ape Yacht Club,1835,3/28/22,2
Cool Cats,1836,7/9/21,2
Cool Cats,1836,8/24/21,2
Mutant Ape Yacht Club,1836,8/29/21,2
dotdotdots,1836,9/1/21,5
CrypToadz,1836,9/9/21,2
Cool Cats,1836,10/27/21,2
Doodles,1836,12/13/21,2
Mutant Ape Yacht Club,1836,12/26/21,4
Bored Ape Yacht Club,1837,5/22/21,2
Bored Ape Yacht Club,1837,6/8/21,2
Cool Cats,1837,2/24/22,2
Cool Cats,1837,2/25/22,2
Cool Cats,1838,8/7/21,2
Loot,1838,8/31/21,2
CrypToadz,1838,9/9/21,2
CrypToadz,1838,9/14/21,2
dotdotdots,1838,1/30/22,2
CrypToadz,1838,2/1/22,2
Bored Ape Kennel Club,1839,6/23/21,2
Meebits,1839,8/28/21,2
Mutant Ape Yacht Club,1839,8/29/21,4
CrypToadz,1839,9/9/21,2
Loot,1839,12/22/21,2
CloneX,1839,1/11/22,2
Doodles,1839,1/30/22,2
Bored Ape Yacht Club,1839,3/8/22,2
Bored Ape Yacht Club,1840,6/1/21,2
CrypToadz,1840,9/9/21,2
dotdotdots,1840,9/12/21,2
Doodles,1840,12/2/21,2
CloneX,1840,12/12/21,2
Bored Ape Kennel Club,1840,1/31/22,3
CloneX,1840,2/2/22,8
CloneX,1840,2/3/22,2
Bored Ape Kennel Club,1840,2/10/22,2
Bored Ape Kennel Club,1840,2/12/22,2
Bored Ape Kennel Club,1840,2/13/22,6
Bored Ape Kennel Club,1840,2/14/22,2
Bored Ape Kennel Club,1840,2/16/22,2
Bored Ape Kennel Club,1840,2/17/22,2
World of Women,1840,3/21/22,2
Bored Ape Kennel Club,1840,4/2/22,3
Cool Cats,1841,7/14/21,2
World of Women,1841,8/2/21,2
Mutant Ape Yacht Club,1841,9/1/21,2
CrypToadz,1841,9/9/21,2
World of Women,1841,10/11/21,2
Mutant Ape Yacht Club,1841,10/21/21,2
Mutant Ape Yacht Club,1842,8/29/21,2
World of Women,1842,11/14/21,2
Doodles,1842,11/27/21,2
Mutant Ape Yacht Club,1842,12/2/21,2
Azuki,1842,3/8/22,2
dotdotdots,1842,3/24/22,3
Meebits,1842,3/25/22,2
Mutant Ape Yacht Club,1842,3/31/22,3
Cool Cats,1843,7/15/21,3
Bored Ape Kennel Club,1843,8/20/21,2
Cryptopunks,1843,8/23/21,3
Cryptopunks,1843,9/11/21,3
Cryptopunks,1843,9/22/21,2
Doodles,1843,11/2/21,2
Mutant Ape Yacht Club,1843,11/15/21,2
dotdotdots,1844,9/1/21,2
Cool Cats,1844,1/3/22,2
Azuki,1844,1/14/22,3
Bored Ape Yacht Club,1844,2/9/22,2
Bored Ape Yacht Club,1844,2/10/22,2
Cryptopunks,1845,10/3/20,2
Cryptopunks,1845,10/8/20,6
Cryptopunks,1845,11/17/20,3
Bored Ape Kennel Club,1845,7/25/21,2
Bored Ape Kennel Club,1845,7/27/21,2
Cool Cats,1845,8/4/21,2
Mutant Ape Yacht Club,1845,8/29/21,3
World of Women,1845,9/20/21,3
Doodles,1845,1/12/22,2
CrypToadz,1845,3/20/22,2
World of Women,1845,3/22/22,2
Bored Ape Kennel Club,1846,7/19/21,2
Bored Ape Kennel Club,1846,7/28/21,2
Cool Cats,1846,8/4/21,2
Cool Cats,1846,8/6/21,3
Cool Cats,1846,1/2/22,2
Azuki,1846,2/3/22,2
Bored Ape Kennel Club,1846,3/10/22,2
Bored Ape Kennel Club,1846,3/17/22,2
Bored Ape Yacht Club,1847,7/13/21,2
Bored Ape Yacht Club,1847,7/26/21,2
Bored Ape Yacht Club,1847,8/1/21,3
Mutant Ape Yacht Club,1847,8/29/21,2
Cool Cats,1847,1/2/22,2
CloneX,1847,1/15/22,2
Azuki,1847,1/28/22,2
Cryptopunks,1848,8/23/21,2
Bored Ape Kennel Club,1848,1/31/22,2
Mutant Ape Yacht Club,1848,3/21/22,3
Bored Ape Yacht Club,1849,6/18/21,3
Bored Ape Yacht Club,1849,6/19/21,2
Bored Ape Yacht Club,1849,7/21/21,2
Mutant Ape Yacht Club,1849,8/29/21,2
dotdotdots,1849,9/1/21,2
World of Women,1849,11/17/21,2
Doodles,1849,11/18/21,2
Mutant Ape Yacht Club,1849,12/26/21,3
Azuki,1849,1/13/22,2
Doodles,1849,1/26/22,2
dotdotdots,1850,9/1/21,3
CrypToadz,1850,10/9/21,2
Cool Cats,1850,11/11/21,2
CloneX,1850,12/14/21,2
Meebits,1850,3/17/22,5
Bored Ape Kennel Club,1851,8/25/21,2
dotdotdots,1851,9/1/21,2
Loot,1851,4/3/22,2
Cryptopunks,1852,10/4/20,2
Cryptopunks,1852,2/14/21,2
Cool Cats,1852,7/4/21,3
Cool Cats,1852,8/3/21,2
Mutant Ape Yacht Club,1852,8/30/21,3
Bored Ape Kennel Club,1852,10/6/21,3
Doodles,1852,10/17/21,2
CloneX,1852,12/13/21,3
Cryptopunks,1853,10/3/20,2
Bored Ape Kennel Club,1853,7/31/21,2
dotdotdots,1853,9/1/21,2
Azuki,1853,1/18/22,2
Mutant Ape Yacht Club,1853,3/13/22,2
Loot,1853,4/3/22,2
Bored Ape Kennel Club,1854,6/18/21,4
Cool Cats,1854,7/2/21,3
dotdotdots,1854,8/31/21,2
Doodles,1854,12/11/21,2
Doodles,1854,12/15/21,2
Bored Ape Kennel Club,1854,1/21/22,2
World of Women,1854,1/25/22,2
Bored Ape Yacht Club,1855,6/21/21,2
Cool Cats,1855,7/2/21,2
Cryptopunks,1855,8/25/21,2
Cryptopunks,1855,8/27/21,2
dotdotdots,1855,8/31/21,2
CrypToadz,1855,9/9/21,2
Doodles,1855,11/2/21,2
Mutant Ape Yacht Club,1855,1/7/22,2
Cool Cats,1855,1/14/22,2
Bored Ape Kennel Club,1856,8/4/21,2
Bored Ape Yacht Club,1856,8/8/21,2
dotdotdots,1856,8/31/21,2
Loot,1856,9/4/21,2
CrypToadz,1856,9/9/21,2
Bored Ape Yacht Club,1856,11/13/21,2
Doodles,1856,1/5/22,2
Meebits,1856,1/12/22,2
Meebits,1856,1/14/22,7
Meebits,1856,1/15/22,3
Meebits,1856,1/16/22,7
Meebits,1856,1/17/22,3
Meebits,1856,1/18/22,7
Meebits,1856,1/19/22,8
CloneX,1856,3/21/22,3
dotdotdots,1857,8/31/21,2
dotdotdots,1857,9/1/21,2
CrypToadz,1857,9/14/21,2
Doodles,1857,11/2/21,2
Doodles,1857,12/5/21,2
CrypToadz,1857,12/27/21,2
Azuki,1857,1/20/22,2
CrypToadz,1857,1/29/22,2
Cryptopunks,1857,2/12/22,2
Bored Ape Kennel Club,1857,3/18/22,4
Mutant Ape Yacht Club,1858,8/29/21,2
Mutant Ape Yacht Club,1858,9/3/21,2
CrypToadz,1858,9/9/21,3
Cool Cats,1858,1/6/22,2
Cool Cats,1858,1/7/22,3
Doodles,1858,2/10/22,2
Doodles,1858,2/20/22,2
Doodles,1858,3/2/22,2
Cool Cats,1858,3/10/22,3
Bored Ape Kennel Club,1859,6/27/21,2
Cool Cats,1859,7/7/21,3
World of Women,1859,8/28/21,2
Cryptopunks,1859,9/1/21,3
dotdotdots,1859,9/3/21,2
Cool Cats,1859,9/16/21,2
Bored Ape Yacht Club,1859,10/18/21,2
Loot,1859,1/8/22,2
Loot,1859,1/11/22,2
Cryptopunks,1860,9/17/20,2
Cryptopunks,1860,9/23/20,2
Cryptopunks,1860,9/29/20,2
Meebits,1860,6/8/21,2
Bored Ape Kennel Club,1860,6/19/21,3
Meebits,1860,8/11/21,2
Mutant Ape Yacht Club,1860,8/29/21,2
CrypToadz,1860,1/6/22,2
World of Women,1860,1/13/22,2
Azuki,1860,2/26/22,2
CloneX,1860,3/21/22,2
Bored Ape Yacht Club,1861,6/5/21,2
Mutant Ape Yacht Club,1861,8/31/21,2
dotdotdots,1861,9/1/21,2
dotdotdots,1861,9/3/21,2
Mutant Ape Yacht Club,1861,9/24/21,2
Doodles,1861,11/24/21,2
CloneX,1861,1/30/22,3
Mutant Ape Yacht Club,1861,2/24/22,3
Mutant Ape Yacht Club,1861,2/28/22,3
Cool Cats,1861,3/10/22,2
Azuki,1861,4/1/22,2
Loot,1861,4/3/22,2
Cool Cats,1862,7/3/21,2
Cool Cats,1862,7/19/21,3
Loot,1862,9/3/21,2
CrypToadz,1862,9/26/21,2
CrypToadz,1862,10/14/21,2
Azuki,1862,1/20/22,2
CrypToadz,1862,1/29/22,3
Doodles,1862,3/18/22,2
Bored Ape Kennel Club,1863,6/25/21,2
Cool Cats,1863,7/4/21,4
dotdotdots,1863,8/31/21,2
Mutant Ape Yacht Club,1863,9/19/21,2
CrypToadz,1863,10/21/21,4
Terraform,1863,1/21/22,2
Bored Ape Kennel Club,1863,2/4/22,2
Meebits,1863,3/17/22,2
Cool Cats,1864,7/3/21,2
Cryptopunks,1864,8/28/21,3
CrypToadz,1864,9/9/21,2
Doodles,1864,11/7/21,2
Cryptopunks,1864,11/10/21,2
CloneX,1864,12/13/21,3
Azuki,1864,2/16/22,2
Terraform,1864,2/21/22,2
Cryptopunks,1864,3/18/22,2
Azuki,1864,3/31/22,2
Cool Cats,1865,8/29/21,2
CrypToadz,1865,9/9/21,2
Mutant Ape Yacht Club,1865,9/12/21,2
Doodles,1865,12/4/21,2
CloneX,1865,1/13/22,2
Terraform,1865,1/25/22,21
Terraform,1865,1/26/22,21
Terraform,1865,1/27/22,28
Terraform,1865,1/29/22,41
Terraform,1865,1/30/22,39
Terraform,1865,1/31/22,28
Terraform,1865,2/1/22,13
Terraform,1865,2/2/22,17
Terraform,1865,2/3/22,11
Terraform,1865,2/4/22,26
Terraform,1865,2/5/22,21
Terraform,1865,2/6/22,22
Terraform,1865,2/8/22,14
Terraform,1865,2/9/22,19
Terraform,1865,2/10/22,6
Terraform,1865,2/11/22,12
Terraform,1865,2/12/22,12
Terraform,1865,2/13/22,18
Terraform,1865,2/14/22,11
Terraform,1865,2/15/22,19
Terraform,1865,2/17/22,8
Terraform,1865,2/18/22,7
Terraform,1865,2/19/22,9
Terraform,1865,2/20/22,13
Terraform,1865,2/21/22,10
World of Women,1865,2/23/22,2
Cool Cats,1865,2/24/22,8
Terraform,1865,2/25/22,11
Terraform,1865,2/26/22,17
Terraform,1865,2/27/22,18
CloneX,1865,2/28/22,11
Terraform,1865,3/1/22,9
Terraform,1865,3/2/22,22
Terraform,1865,3/3/22,19
Terraform,1865,3/4/22,22
Terraform,1865,3/5/22,19
Terraform,1865,3/6/22,38
Terraform,1865,3/7/22,21
Terraform,1865,3/8/22,20
Terraform,1865,3/9/22,14
Terraform,1865,3/10/22,20
Terraform,1865,3/11/22,18
Terraform,1865,3/12/22,14
Terraform,1865,3/13/22,36
Terraform,1865,3/15/22,20
Terraform,1865,3/17/22,10
Terraform,1865,3/18/22,9
Terraform,1865,3/19/22,18
Terraform,1865,3/20/22,22
Terraform,1865,3/21/22,10
Cool Cats,1865,3/22/22,21
Terraform,1865,3/23/22,14
Terraform,1865,3/24/22,13
Terraform,1865,3/25/22,11
Terraform,1865,3/26/22,13
CloneX,1865,3/27/22,19
Terraform,1865,3/28/22,2
Terraform,1865,3/29/22,16
Terraform,1865,3/30/22,13
Terraform,1865,3/31/22,17
Terraform,1865,4/1/22,15
Terraform,1865,4/2/22,9
Terraform,1865,4/3/22,15
Terraform,1865,4/4/22,12
Terraform,1865,4/5/22,12
Terraform,1865,4/6/22,5
Terraform,1865,4/7/22,12
Terraform,1865,4/8/22,7
Terraform,1865,4/9/22,10
Terraform,1865,4/10/22,8
Terraform,1865,4/11/22,11
Terraform,1865,4/12/22,6
Terraform,1865,4/13/22,7
Terraform,1865,4/15/22,2
Terraform,1865,4/16/22,12
Terraform,1865,4/17/22,7
Bored Ape Yacht Club,1866,5/1/21,2
Bored Ape Yacht Club,1866,6/9/21,2
Bored Ape Kennel Club,1866,7/12/21,2
World of Women,1866,8/21/21,2
Mutant Ape Yacht Club,1866,8/29/21,3
Bored Ape Kennel Club,1866,9/1/21,3
CrypToadz,1866,9/30/21,2
Terraform,1866,2/7/22,2
Cryptopunks,1867,4/20/21,2
Bored Ape Yacht Club,1867,6/19/21,2
Bored Ape Kennel Club,1867,7/8/21,2
Cool Cats,1867,7/18/21,2
dotdotdots,1867,9/1/21,2
Azuki,1867,1/22/22,2
Cool Cats,1868,8/4/21,2
World of Women,1868,8/8/21,3
Bored Ape Yacht Club,1868,8/21/21,2
Mutant Ape Yacht Club,1868,8/30/21,2
dotdotdots,1868,9/1/21,3
Mutant Ape Yacht Club,1868,2/3/22,3
Mutant Ape Yacht Club,1868,2/7/22,3
Loot,1868,4/3/22,2
Cool Cats,1869,7/31/21,3
Mutant Ape Yacht Club,1869,8/29/21,2
dotdotdots,1869,8/31/21,3
dotdotdots,1869,9/1/21,3
Meebits,1869,10/9/21,2
Cryptopunks,1870,5/18/19,2
Cool Cats,1870,8/5/21,2
Cool Cats,1870,8/27/21,3
Cool Cats,1870,8/28/21,3
dotdotdots,1870,9/1/21,3
Cool Cats,1870,9/7/21,2
Mutant Ape Yacht Club,1870,10/1/21,2
Bored Ape Yacht Club,1870,10/11/21,2
Bored Ape Yacht Club,1870,10/13/21,2
Cool Cats,1870,12/13/21,2
CloneX,1870,12/14/21,2
Bored Ape Kennel Club,1870,3/21/22,3
Cool Cats,1871,1/25/22,4
Cool Cats,1871,2/1/22,2
Doodles,1871,2/10/22,3
Bored Ape Yacht Club,1871,3/18/22,4
Azuki,1871,3/31/22,3
World of Women,1872,8/2/21,2
dotdotdots,1872,9/1/21,2
CrypToadz,1872,9/19/21,3
CrypToadz,1872,12/26/21,3
Terraform,1872,1/25/22,2
CloneX,1872,1/28/22,3
Terraform,1872,2/7/22,2
CloneX,1872,3/14/22,2
Loot,1872,4/3/22,2
Cool Cats,1873,7/7/21,2
Cool Cats,1873,7/19/21,2
Cool Cats,1873,7/20/21,2
World of Women,1873,7/28/21,2
Meebits,1873,8/8/21,2
dotdotdots,1873,9/1/21,4
Terraform,1873,1/20/22,2
Cool Cats,1873,1/31/22,3
Bored Ape Kennel Club,1873,3/2/22,2
Mutant Ape Yacht Club,1874,1/27/22,2
Mutant Ape Yacht Club,1874,2/26/22,2
Doodles,1874,3/11/22,2
Mutant Ape Yacht Club,1874,3/17/22,2
Bored Ape Yacht Club,1875,8/10/21,2
Mutant Ape Yacht Club,1875,8/29/21,3
dotdotdots,1875,8/31/21,3
CrypToadz,1875,10/4/21,2
CloneX,1875,1/26/22,2
dotdotdots,1875,2/5/22,2
Bored Ape Kennel Club,1875,3/17/22,2
Bored Ape Yacht Club,1875,3/19/22,2
Cool Cats,1876,7/10/21,4
Loot,1876,9/4/21,2
CloneX,1876,12/12/21,2
CloneX,1876,12/13/21,2
Meebits,1876,12/31/21,3
World of Women,1876,1/7/22,3
Terraform,1876,1/19/22,2
Azuki,1876,1/21/22,2
Doodles,1876,1/30/22,2
Cool Cats,1877,7/4/21,2
Mutant Ape Yacht Club,1877,9/2/21,2
CloneX,1877,12/12/21,2
World of Women,1877,1/16/22,2
Terraform,1877,1/19/22,2
Cool Cats,1877,2/25/22,2
Azuki,1877,3/22/22,2
Cryptopunks,1878,4/14/21,2
Cool Cats,1878,7/31/21,3
Bored Ape Kennel Club,1878,8/8/21,2
Bored Ape Kennel Club,1878,12/11/21,2
Azuki,1878,1/15/22,3
Terraform,1878,1/17/22,3
Terraform,1878,1/18/22,14
Terraform,1878,1/19/22,9
Terraform,1878,1/20/22,16
Azuki,1878,1/21/22,2
Terraform,1878,3/16/22,2
Mutant Ape Yacht Club,1878,3/19/22,2
Cryptopunks,1879,5/11/21,2
Cool Cats,1879,8/4/21,2
Mutant Ape Yacht Club,1879,9/1/21,2
Bored Ape Yacht Club,1879,9/23/21,2
Doodles,1879,10/17/21,2
Doodles,1879,11/14/21,3
Terraform,1879,1/16/22,2
Terraform,1879,1/17/22,17
Terraform,1879,1/20/22,2
Terraform,1879,1/21/22,2
Terraform,1879,1/25/22,2
Terraform,1879,1/26/22,2
Terraform,1879,1/27/22,2
Terraform,1879,1/28/22,2
Terraform,1879,1/29/22,2
Doodles,1879,2/20/22,2
Doodles,1879,3/8/22,2
Cool Cats,1879,3/9/22,2
Cool Cats,1879,3/19/22,2
Cryptopunks,1880,9/30/20,4
Doodles,1880,10/17/21,2
Doodles,1880,1/9/22,3
Terraform,1880,1/18/22,2
Doodles,1880,2/2/22,2
CloneX,1880,3/16/22,3
Meebits,1881,5/11/21,2
Bored Ape Kennel Club,1881,8/4/21,2
Doodles,1881,12/20/21,2
Mutant Ape Yacht Club,1881,12/24/21,3
Cool Cats,1882,7/4/21,2
Bored Ape Kennel Club,1882,8/28/21,3
Doodles,1882,10/19/21,3
Meebits,1883,5/8/21,2
Bored Ape Yacht Club,1883,8/21/21,3
Bored Ape Yacht Club,1883,9/22/21,2
Cool Cats,1883,10/20/21,2
Bored Ape Yacht Club,1883,11/19/21,2
CloneX,1883,12/28/21,2
Bored Ape Yacht Club,1883,1/31/22,3
Cool Cats,1884,7/4/21,2
Cool Cats,1884,7/27/21,2
Cryptopunks,1884,7/31/21,2
Cool Cats,1884,8/1/21,3
Meebits,1884,8/26/21,2
Cryptopunks,1884,10/1/21,2
Doodles,1884,3/12/22,2
Meebits,1884,3/21/22,4
Meebits,1884,3/24/22,3
dotdotdots,1885,8/31/21,3
Cool Cats,1886,7/4/21,2
Cool Cats,1886,7/15/21,2
CrypToadz,1886,11/15/21,2
Mutant Ape Yacht Club,1886,1/30/22,2
Bored Ape Kennel Club,1887,8/31/21,2
Terraform,1887,12/28/21,3
Bored Ape Yacht Club,1888,5/28/21,2
Cool Cats,1888,8/24/21,2
dotdotdots,1888,8/31/21,2
CloneX,1888,1/3/22,2
Azuki,1888,1/20/22,3
Azuki,1888,1/23/22,2
Doodles,1888,1/30/22,2
Bored Ape Kennel Club,1888,2/20/22,2
Bored Ape Yacht Club,1889,8/29/21,2
Doodles,1889,1/5/22,2
Cryptopunks,1890,2/18/21,2
Cryptopunks,1890,4/1/21,3
Cryptopunks,1890,5/3/21,3
Mutant Ape Yacht Club,1890,8/29/21,3
Bored Ape Yacht Club,1890,8/31/21,2
Loot,1890,9/2/21,2
Cryptopunks,1890,10/15/21,2
Bored Ape Kennel Club,1890,12/26/21,2
CrypToadz,1890,2/19/22,2
CrypToadz,1890,3/22/22,3
Cryptopunks,1891,3/19/21,2
Bored Ape Yacht Club,1891,6/20/21,2
Bored Ape Yacht Club,1891,8/7/21,2
Bored Ape Yacht Club,1891,9/1/21,2
CrypToadz,1891,11/5/21,2
Bored Ape Kennel Club,1891,11/16/21,2
CloneX,1891,12/12/21,2
Bored Ape Kennel Club,1891,1/19/22,2
World of Women,1891,4/1/22,2
Cool Cats,1892,7/4/21,2
dotdotdots,1892,8/31/21,2
CrypToadz,1892,10/4/21,2
CrypToadz,1892,10/17/21,2
Bored Ape Kennel Club,1892,2/6/22,2
Bored Ape Kennel Club,1892,2/20/22,2
Doodles,1892,3/19/22,2
Cryptopunks,1893,4/19/21,3
Cool Cats,1893,7/4/21,2
CrypToadz,1893,9/9/21,3
CloneX,1893,1/26/22,2
Bored Ape Yacht Club,1893,2/12/22,2
Bored Ape Kennel Club,1893,2/25/22,2
Cryptopunks,1893,3/24/22,3
Bored Ape Yacht Club,1894,5/31/21,2
dotdotdots,1894,8/31/21,2
CrypToadz,1894,9/9/21,2
World of Women,1894,11/17/21,3
CloneX,1894,12/29/21,2
CloneX,1894,1/15/22,2
Doodles,1894,3/15/22,2
Bored Ape Kennel Club,1894,4/1/22,3
dotdotdots,1895,9/3/21,2
CrypToadz,1895,9/20/21,2
Mutant Ape Yacht Club,1895,10/3/21,2
Bored Ape Kennel Club,1896,8/5/21,3
Meebits,1896,8/14/21,3
dotdotdots,1896,8/31/21,2
CrypToadz,1896,9/9/21,2
Meebits,1896,10/15/21,2
Bored Ape Kennel Club,1896,10/21/21,2
CrypToadz,1896,12/18/21,2
Cool Cats,1897,7/10/21,2
dotdotdots,1897,8/31/21,2
CrypToadz,1897,9/9/21,2
Bored Ape Kennel Club,1897,11/18/21,2
World of Women,1897,1/12/22,2
Bored Ape Yacht Club,1898,6/19/21,2
Bored Ape Kennel Club,1898,8/19/21,2
Mutant Ape Yacht Club,1898,3/26/22,2
Mutant Ape Yacht Club,1898,4/2/22,3
Bored Ape Kennel Club,1899,8/27/21,2
Bored Ape Yacht Club,1899,8/28/21,2
Mutant Ape Yacht Club,1899,9/3/21,2
Cool Cats,1899,10/9/21,2
Doodles,1899,10/17/21,2
Mutant Ape Yacht Club,1899,11/27/21,2
CloneX,1899,12/27/21,3
Mutant Ape Yacht Club,1899,2/13/22,2
Bored Ape Yacht Club,1900,5/25/21,2
Bored Ape Yacht Club,1900,5/31/21,4
Cool Cats,1900,7/4/21,2
Bored Ape Kennel Club,1900,8/7/21,2
Bored Ape Kennel Club,1900,8/8/21,2
Bored Ape Kennel Club,1900,9/1/21,2
CrypToadz,1900,9/9/21,2
Doodles,1900,10/18/21,2
Bored Ape Yacht Club,1900,1/24/22,2
Bored Ape Yacht Club,1900,3/29/22,2
World of Women,1901,8/7/21,2
dotdotdots,1901,8/31/21,2
Bored Ape Kennel Club,1901,11/8/21,3
Doodles,1901,1/13/22,2
CrypToadz,1901,1/27/22,2
CrypToadz,1901,1/28/22,2
Bored Ape Kennel Club,1902,6/29/21,2
Meebits,1902,8/24/21,3
Bored Ape Yacht Club,1902,3/23/22,2
Cool Cats,1903,7/17/21,2
World of Women,1903,8/8/21,2
Mutant Ape Yacht Club,1903,8/30/21,2
Doodles,1903,10/20/21,2
Azuki,1903,1/31/22,3
Doodles,1903,3/1/22,3
Mutant Ape Yacht Club,1903,3/19/22,2
Cryptopunks,1904,10/5/20,2
Cryptopunks,1904,12/22/20,2
Cryptopunks,1904,3/1/21,4
Bored Ape Yacht Club,1904,6/19/21,2
Bored Ape Kennel Club,1904,6/25/21,3
Cool Cats,1904,7/12/21,2
Cool Cats,1904,7/30/21,2
Cool Cats,1904,8/13/21,2
Bored Ape Yacht Club,1904,8/29/21,2
CrypToadz,1904,9/9/21,2
Terraform,1904,1/28/22,3
Cryptopunks,1905,8/25/21,2
Loot,1905,9/2/21,2
Loot,1905,9/30/21,2
CrypToadz,1905,10/2/21,3
Doodles,1905,12/6/21,2
Azuki,1905,2/1/22,2
World of Women,1905,2/21/22,2
Bored Ape Kennel Club,1905,3/17/22,2
World of Women,1905,3/18/22,2
CrypToadz,1905,3/19/22,2
CrypToadz,1906,9/9/21,2
Bored Ape Yacht Club,1906,9/18/21,3
Terraform,1906,1/19/22,6
Terraform,1906,1/21/22,2
Terraform,1906,1/22/22,8
Terraform,1906,1/23/22,27
Terraform,1906,1/24/22,34
Terraform,1906,1/25/22,32
Terraform,1906,1/26/22,41
Terraform,1906,1/28/22,40
Terraform,1906,1/29/22,20
Terraform,1906,1/30/22,11
Terraform,1906,1/31/22,11
Terraform,1906,2/1/22,13
Terraform,1906,2/2/22,10
Terraform,1906,2/4/22,3
Terraform,1906,2/5/22,3
Terraform,1906,2/6/22,8
Terraform,1906,2/7/22,8
Terraform,1906,2/8/22,10
Terraform,1906,2/9/22,8
Terraform,1906,2/12/22,3
Terraform,1906,2/13/22,2
Terraform,1906,2/14/22,2
Terraform,1906,2/15/22,2
Terraform,1906,2/16/22,2
Terraform,1906,2/17/22,2
Terraform,1906,2/18/22,2
